,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
246,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,eighth decade human stage,2,0.0004114091999325289
247,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,eighth decade human stage,757,0.15571838217446218
248,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,eighth decade human stage,1,0.00020570459996626446
249,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,eighth decade human stage,4,0.0008228183998650578
250,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,eighth decade human stage,3,0.0006171137998987933
251,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,eighth decade human stage,2132,0.4385622071280758
252,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,eighth decade human stage,3,0.0006171137998987933
253,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,eighth decade human stage,203,0.04175803379315168
254,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,eighth decade human stage,19,0.003908387399359024
255,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,eighth decade human stage,15,0.0030855689994939667
256,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,eighth decade human stage,17,0.0034969781994264953
257,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,eighth decade human stage,48,0.009873820798380693
258,All — Cells of the adult human heart,native cell,CL:0000003,female,European,fifth decade human stage,858,0.1764945467710549
259,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,fifth decade human stage,730,0.15016435797537306
260,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,fifth decade human stage,84,0.017279186397166215
261,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,fifth decade human stage,104,0.0213932783964915
262,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,fifth decade human stage,310,0.06376842598954198
263,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,fifth decade human stage,97,0.019953346196727652
264,All — Cells of the adult human heart,B cell,CL:0000236,female,European,fifth decade human stage,6,0.0012342275997975867
265,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,fifth decade human stage,5,0.0010285229998313221
266,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,fifth decade human stage,8,0.0016456367997301157
267,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,fifth decade human stage,20,0.004114091999325289
268,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,fifth decade human stage,1814,0.3731481443388037
269,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,fifth decade human stage,4,0.0008228183998650578
270,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,fifth decade human stage,37,0.007611070198751784
271,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,fifth decade human stage,1,0.00020570459996626446
272,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,fifth decade human stage,19,0.003908387399359024
273,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,fifth decade human stage,25,0.005142614999156611
274,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,fifth decade human stage,1,0.00020570459996626446
275,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,fifth decade human stage,7122,1.4650281609597355
276,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,fifth decade human stage,5,0.0010285229998313221
277,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,fifth decade human stage,343,0.07055667778842871
278,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,fifth decade human stage,147,0.030238576195040875
279,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,fifth decade human stage,2,0.0004114091999325289
280,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,fifth decade human stage,22,0.004525501199257818
281,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,fifth decade human stage,22,0.004525501199257818
282,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,fifth decade human stage,88,0.018102004797031272
283,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human late adulthood stage,224,0.04607783039244324
284,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human late adulthood stage,1272,0.26165625115708835
285,All — Cells of the adult human heart,mesothelial cell,CL:0000077,female,European,human late adulthood stage,8,0.0016456367997301157
286,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human late adulthood stage,4,0.0008228183998650578
287,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human late adulthood stage,58,0.011930866798043338
288,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human late adulthood stage,87,0.017896300197065007
289,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human late adulthood stage,208,0.042786556792983
290,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human late adulthood stage,17,0.0034969781994264953
291,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,human late adulthood stage,1,0.00020570459996626446
292,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human late adulthood stage,6,0.0012342275997975867
293,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,human late adulthood stage,9,0.00185134139969638
294,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human late adulthood stage,759,0.15612979137439473
295,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,human late adulthood stage,10,0.0020570459996626443
296,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,human late adulthood stage,4,0.0008228183998650578
297,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,human late adulthood stage,14,0.0028798643995277024
298,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,human late adulthood stage,16,0.0032912735994602314
299,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human late adulthood stage,21,0.004319796599291554
300,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,human late adulthood stage,1,0.00020570459996626446
301,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,human late adulthood stage,2916,0.5998346135016271
302,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,human late adulthood stage,20,0.004114091999325289
303,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human late adulthood stage,456,0.0938012975846166
304,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human late adulthood stage,25,0.005142614999156611
305,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,human late adulthood stage,7,0.0014399321997638512
306,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human late adulthood stage,84,0.017279186397166215
307,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human late adulthood stage,49,0.010079525398346958
308,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human late adulthood stage,139,0.028592939395310758
309,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human middle aged stage,568,0.1168402127808382
310,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human middle aged stage,305,0.06273990298971066
311,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human middle aged stage,61,0.012547980597942132
312,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human middle aged stage,38,0.007816774798718049
313,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human middle aged stage,260,0.05348319599122876
314,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human middle aged stage,182,0.03743823719386013
315,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human middle aged stage,1,0.00020570459996626446
316,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,human middle aged stage,16,0.0032912735994602314
317,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human middle aged stage,1,0.00020570459996626446
